95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/bootstrap-tab.js HTTP/1.1" 200 1892 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/bootstrap-scrollspy.js HTTP/1.1" 200 1988 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/bootstrap-buttons.js HTTP/1.1" 200 1412 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/bootstrap-alert.js HTTP/1.1" 200 1620 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/theme.js HTTP/1.1" 200 1508 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /isec/my_admin/jsi18n/ HTTP/1.1" 200 4553 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/admin/js/core.js HTTP/1.1" 200 2484 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/admin/js/calendar.js HTTP/1.1" 200 2292 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 3700 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/chart/swfobject.js HTTP/1.1" 200 4468 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/autocomplete_light/addanother.js HTTP/1.1" 200 1828 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/autocomplete_light/widget.js HTTP/1.1" 200 5028 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/autocomplete_light/autocomplete.js HTTP/1.1" 200 7204 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/autocomplete_light/remote.js HTTP/1.1" 200 1236 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
95.112.161.159 - - [25/May/2017:06:57:15 +0200] "GET /static/js/util.js HTTP/1.1" 200 2132 "https://sample-server/isec/task_1/" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; tb-webde/2.5.1; rv:11.0) like Gecko"
